"Occupancy","Time"
"32190","0.12229391"
"32191","0.122301556"
"32192","0.1223092"
"32193","0.122301556"
"32194","0.1223092"
"32195","0.122316845"
"32196","0.12232449"
"32197","0.122316845"
"32198","0.12232449"
"32199","0.12233213"
"32200","0.12232449"
"32201","0.122316845"
"32202","0.1223092"
"32203","0.122316845"
"32204","0.12232449"
"32205","0.12233213"
"32206","0.12232449"
"32207","0.12233213"
"32208","0.12232449"
"32209","0.12233213"
"32210","0.12233978"
"32211","0.12233213"
"32212","0.12233978"
"32213","0.12234742"
"32214","0.122355066"
"32215","0.12236271"
"32216","0.122370355"
"32217","0.122378"
"32218","0.12238564"
"32219","0.12239329"
"32220","0.12238564"
"32221","0.12239329"
"32222","0.12238564"
"32223","0.12239329"
"32224","0.12240093"
"32225","0.12239329"
"32226","0.12238564"
"32227","0.122378"
"32228","0.122370355"
"32229","0.12236271"
"32230","0.122355066"
"32231","0.12236271"
"32232","0.122355066"
"32233","0.12236271"
"32234","0.122370355"
"32235","0.12236271"
"32236","0.122355066"
"32237","0.12234742"
"32238","0.12233978"
"32239","0.12233213"
"32240","0.12233978"
"32241","0.12234742"
"32242","0.12233978"
"32243","0.12233213"
"32244","0.12232449"
"32245","0.12233213"
"32246","0.12233978"
"32247","0.12234742"
"32248","0.12233978"
"32249","0.12234742"
"32250","0.12233978"
"32251","0.12234742"
"32252","0.122355066"
"32253","0.12236271"
"32254","0.122370355"
"32255","0.122378"
"32256","0.12238564"
"32257","0.12239329"
"32258","0.12240093"
"32259","0.12239329"
"32260","0.12238564"
"32261","0.12239329"
"32262","0.12240093"
"32263","0.12240858"
"32264","0.12241622"
"32265","0.122423865"
"32266","0.12241622"
"32267","0.122423865"
"32268","0.12243151"
"32269","0.12243915"
"32270","0.1224468"
"32271","0.12245444"
"32272","0.1224468"
"32273","0.12245444"
"32274","0.12246209"
"32275","0.12245444"
"32276","0.1224468"
"32277","0.12245444"
"32278","0.1224468"
"32279","0.12243915"
"32280","0.12243151"
"32281","0.12243915"
"32282","0.1224468"
"32283","0.12245444"
"32284","0.12246209"
"32285","0.12245444"
"32286","0.12246209"
"32287","0.12246973"
"32288","0.122477375"
"32289","0.12248502"
"32290","0.122477375"
"32291","0.12248502"
"32292","0.12249266"
"32293","0.12250031"
"32294","0.12250795"
"32295","0.12250031"
"32296","0.12250795"
"32297","0.1225156"
"32298","0.12252324"
"32299","0.122530885"
"32300","0.12253853"
"32301","0.12254617"
"32302","0.12255382"
"32303","0.12256146"
"32304","0.12256911"
"32305","0.12257675"
"32306","0.122584395"
"32307","0.12259204"
"32308","0.122584395"
"32309","0.12259204"
"32310","0.122584395"
"32311","0.12259204"
"32312","0.12259968"
"32313","0.12260733"
"32314","0.12259968"
"32315","0.12260733"
"32316","0.12259968"
"32317","0.12260733"
"32318","0.12261497"
"32319","0.12262262"
"32320","0.12263026"
"32321","0.122637905"
"32322","0.12263026"
"32323","0.122637905"
"32324","0.12263026"
"32325","0.12262262"
"32326","0.12263026"
"32327","0.122637905"
"32328","0.12264555"
"32329","0.122653194"
"32330","0.12266084"
"32331","0.12266848"
"32332","0.12267613"
"32333","0.12268377"
"32334","0.122691415"
"32335","0.12269906"
"32336","0.122691415"
"32337","0.12269906"
"32338","0.122706704"
"32339","0.12271435"
"32340","0.12272199"
"32341","0.12272964"
"32342","0.12272199"
"32343","0.12271435"
"32344","0.12272199"
"32345","0.12272964"
"32346","0.12273728"
"32347","0.122744925"
"32348","0.12275257"
"32349","0.122760214"
"32350","0.12275257"
"32351","0.122744925"
"32352","0.12275257"
"32353","0.122760214"
"32354","0.12276786"
"32355","0.1227755"
"32356","0.12278315"
"32357","0.12279079"
"32358","0.12278315"
"32359","0.12279079"
"32360","0.122798435"
"32361","0.12279079"
"32362","0.122798435"
"32363","0.12280608"
"32364","0.122813724"
"32365","0.12280608"
"32366","0.122813724"
"32367","0.12282137"
"32368","0.12282901"
"32369","0.12282137"
"32370","0.12282901"
"32371","0.12283666"
"32372","0.1228443"
"32373","0.122851945"
"32374","0.12285959"
"32375","0.122851945"
"32376","0.1228443"
"32377","0.122851945"
"32378","0.1228443"
"32379","0.122851945"
"32380","0.12285959"
"32381","0.122867234"
"32382","0.12287488"
"32383","0.12288252"
"32384","0.12287488"
"32385","0.122867234"
"32386","0.12287488"
"32387","0.12288252"
"32388","0.12289017"
"32389","0.12288252"
"32390","0.12289017"
"32391","0.12288252"
"32392","0.12289017"
"32393","0.12288252"
"32394","0.12287488"
"32395","0.12288252"
"32396","0.12289017"
"32397","0.12289781"
"32398","0.122905456"
"32399","0.1229131"
"32400","0.122920744"
"32401","0.12292839"
"32402","0.12293603"
"32403","0.12292839"
"32404","0.122920744"
"32405","0.1229131"
"32406","0.122920744"
"32407","0.12292839"
"32408","0.12293603"
"32409","0.12292839"
"32410","0.12293603"
"32411","0.12292839"
"32412","0.12293603"
"32413","0.12292839"
"32414","0.12293603"
"32415","0.12294368"
"32416","0.12295132"
"32417","0.12294368"
"32418","0.12295132"
"32419","0.122958966"
"32420","0.12296661"
"32421","0.122974254"
"32422","0.1229819"
"32423","0.12298954"
"32424","0.12299719"
"32425","0.12298954"
"32426","0.12299719"
"32427","0.12300483"
"32428","0.123012476"
"32429","0.12300483"
"32430","0.123012476"
"32431","0.12302012"
"32432","0.123012476"
"32433","0.12300483"
"32434","0.123012476"
"32435","0.12300483"
"32436","0.123012476"
"32437","0.12302012"
"32438","0.123027764"
"32439","0.12303541"
"32440","0.12304305"
"32441","0.1230507"
"32442","0.12304305"
"32443","0.1230507"
"32444","0.12305834"
"32445","0.123065986"
"32446","0.12307363"
"32447","0.123065986"
"32448","0.12305834"
"32449","0.123065986"
"32450","0.12305834"
"32451","0.123065986"
"32452","0.12307363"
"32453","0.123081274"
"32454","0.12308892"
"32455","0.12309656"
"32456","0.12310421"
"32457","0.12311185"
"32458","0.123119496"
"32459","0.12311185"
"32460","0.12310421"
"32461","0.12311185"
"32462","0.123119496"
"32463","0.12312714"
"32464","0.123134784"
"32465","0.12314243"
"32466","0.12315007"
"32467","0.12315772"
"32468","0.12315007"
"32469","0.12315772"
"32470","0.12316536"
"32471","0.123173006"
"32472","0.12318065"
"32473","0.123173006"
"32474","0.12318065"
"32475","0.123188294"
"32476","0.12318065"
"32477","0.123188294"
"32478","0.12318065"
"32479","0.123188294"
"32480","0.12319594"
"32481","0.12320358"
"32482","0.12321123"
"32483","0.12321887"
"32484","0.123226516"
"32485","0.12323416"
"32486","0.123241805"
"32487","0.12324945"
"32488","0.12325709"
"32489","0.12326474"
"32490","0.12327238"
"32491","0.12326474"
"32492","0.12327238"
"32493","0.123280026"
"32494","0.12328767"
"32495","0.123295315"
"32496","0.12330296"
"32497","0.123295315"
"32498","0.12330296"
"32499","0.123295315"
"32500","0.12328767"
"32501","0.123280026"
"32502","0.12328767"
"32503","0.123295315"
"32504","0.12330296"
"32505","0.1233106"
"32506","0.12331825"
"32507","0.12332589"
"32508","0.123333536"
"32509","0.12332589"
"32510","0.123333536"
"32511","0.12334118"
"32512","0.123348825"
"32513","0.12335647"
"32514","0.12336411"
"32515","0.12337176"
"32516","0.1233794"
"32517","0.123387046"
"32518","0.12339469"
"32519","0.123402335"
"32520","0.12340998"
"32521","0.12341762"
"32522","0.12340998"
"32523","0.123402335"
"32524","0.12340998"
"32525","0.12341762"
"32526","0.12340998"
"32527","0.12341762"
"32528","0.12342527"
"32529","0.12341762"
"32530","0.12342527"
"32531","0.12343291"
"32532","0.123440556"
"32533","0.1234482"
"32534","0.123440556"
"32535","0.1234482"
"32536","0.123440556"
"32537","0.1234482"
"32538","0.123455845"
"32539","0.12346349"
"32540","0.12347113"
"32541","0.12347878"
"32542","0.12347113"
"32543","0.12347878"
"32544","0.12348642"
"32545","0.12349407"
"32546","0.12350171"
"32547","0.123509355"
"32548","0.123517"
"32549","0.12352464"
"32550","0.12353229"
"32551","0.12353993"
"32552","0.12354758"
"32553","0.12355522"
"32554","0.12354758"
"32555","0.12355522"
"32556","0.12354758"
"32557","0.12355522"
"32558","0.123562865"
"32559","0.12357051"
"32560","0.12357815"
"32561","0.1235858"
"32562","0.12359344"
"32563","0.12360109"
"32564","0.12359344"
"32565","0.12360109"
"32566","0.12360873"
"32567","0.123616375"
"32568","0.12362402"
"32569","0.12363166"
"32570","0.12363931"
"32571","0.12363166"
"32572","0.12363931"
"32573","0.12364695"
"32574","0.1236546"
"32575","0.12366224"
"32576","0.1236546"
"32577","0.12366224"
"32578","0.1236546"
"32579","0.12366224"
"32580","0.1236546"
"32581","0.12366224"
"32582","0.123669885"
"32583","0.12367753"
"32584","0.123669885"
"32585","0.12367753"
"32586","0.12368517"
"32587","0.12369282"
"32588","0.12368517"
"32589","0.12369282"
"32590","0.12370046"
"32591","0.12370811"
"32592","0.12370046"
"32593","0.12370811"
"32594","0.12371575"
"32595","0.123723395"
"32596","0.12373104"
"32597","0.123738684"
"32598","0.12373104"
"32599","0.123723395"
"32600","0.12371575"
"32601","0.123723395"
"32602","0.12373104"
"32603","0.123723395"
"32604","0.12373104"
"32605","0.123738684"
"32606","0.12374633"
"32607","0.12375397"
"32608","0.12374633"
"32609","0.12375397"
"32610","0.12376162"
"32611","0.12376926"
"32612","0.123776905"
"32613","0.12378455"
"32614","0.123792194"
"32615","0.12379984"
"32616","0.123792194"
"32617","0.12378455"
"32618","0.123776905"
"32619","0.12378455"
"32620","0.123776905"
"32621","0.12378455"
"32622","0.123792194"
"32623","0.12378455"
"32624","0.123792194"
"32625","0.12379984"
"32626","0.12380748"
"32627","0.12379984"
"32628","0.12380748"
"32629","0.12381513"
"32630","0.12380748"
"32631","0.12381513"
"32632","0.12380748"
"32633","0.12381513"
"32634","0.12382277"
"32635","0.123830415"
"32636","0.12383806"
"32637","0.123845704"
"32638","0.12385335"
"32639","0.123845704"
"32640","0.12385335"
"32641","0.123845704"
"32642","0.12385335"
"32643","0.12386099"
"32644","0.12386864"
"32645","0.12387628"
"32646","0.123883925"
"32647","0.12389157"
"32648","0.123899214"
"32649","0.12390686"
"32650","0.1239145"
"32651","0.12390686"
"32652","0.1239145"
"32653","0.12390686"
"32654","0.1239145"
"32655","0.12392215"
"32656","0.12392979"
"32657","0.12392215"
"32658","0.12392979"
"32659","0.123937435"
"32660","0.12394508"
"32661","0.123937435"
"32662","0.12394508"
"32663","0.123952724"
"32664","0.12396037"
"32665","0.12396801"
"32666","0.12397566"
"32667","0.12396801"
"32668","0.12397566"
"32669","0.1239833"
"32670","0.123990946"
"32671","0.12399859"
"32672","0.124006234"
"32673","0.12401388"
"32674","0.12402152"
"32675","0.124029174"
"32676","0.12402152"
"32677","0.124029174"
"32678","0.12403682"
"32679","0.12404446"
"32680","0.12403682"
"32681","0.12404446"
"32682","0.12405211"
"32683","0.12405975"
"32684","0.124067396"
"32685","0.12407504"
"32686","0.124082685"
"32687","0.12409033"
"32688","0.12409797"
"32689","0.12410562"
"32690","0.12411326"
"32691","0.12410562"
"32692","0.12411326"
"32693","0.124120906"
"32694","0.12411326"
"32695","0.12410562"
"32696","0.12411326"
"32697","0.12410562"
"32698","0.12411326"
"32699","0.124120906"
"32700","0.12411326"
"32701","0.124120906"
"32702","0.12412855"
"32703","0.124120906"
"32704","0.12412855"
"32705","0.124120906"
"32706","0.12411326"
"32707","0.124120906"
"32708","0.12412855"
"32709","0.124136195"
"32710","0.12414384"
"32711","0.12415148"
"32712","0.12415913"
"32713","0.12416677"
"32714","0.124174416"
"32715","0.12418206"
"32716","0.124189705"
"32717","0.12419735"
"32718","0.12420499"
"32719","0.12421264"
"32720","0.12422028"
"32721","0.124227926"
"32722","0.12422028"
"32723","0.12421264"
"32724","0.12420499"
"32725","0.12421264"
"32726","0.12422028"
"32727","0.124227926"
"32728","0.12422028"
"32729","0.124227926"
"32730","0.12423557"
"32731","0.124243215"
"32732","0.12425086"
"32733","0.1242585"
"32734","0.12426615"
"32735","0.1242585"
"32736","0.12426615"
"32737","0.1242585"
"32738","0.12426615"
"32739","0.12427379"
"32740","0.124281436"
"32741","0.12428908"
"32742","0.124296725"
"32743","0.12430437"
"32744","0.124296725"
"32745","0.12430437"
"32746","0.12431201"
"32747","0.12431966"
"32748","0.12431201"
"32749","0.12431966"
"32750","0.1243273"
"32751","0.12433495"
"32752","0.12434259"
"32753","0.124350235"
"32754","0.12434259"
"32755","0.124350235"
"32756","0.12434259"
"32757","0.12433495"
"32758","0.1243273"
"32759","0.12433495"
"32760","0.12434259"
"32761","0.124350235"
"32762","0.12434259"
"32763","0.124350235"
"32764","0.12435788"
"32765","0.12436552"
"32766","0.12437317"
"32767","0.12438081"
"32768","0.12437317"
"32769","0.12438081"
"32770","0.12437317"
"32771","0.12438081"
"32772","0.12438846"
"32773","0.12438081"
"32774","0.12438846"
"32775","0.1243961"
"32776","0.124403745"
"32777","0.12441139"
"32778","0.12441903"
"32779","0.12442668"
"32780","0.12443432"
"32781","0.12442668"
"32782","0.12443432"
"32783","0.12442668"
"32784","0.12441903"
"32785","0.12441139"
"32786","0.12441903"
"32787","0.12441139"
"32788","0.124403745"
"32789","0.12441139"
"32790","0.124403745"
"32791","0.12441139"
"32792","0.12441903"
"32793","0.12442668"
"32794","0.12443432"
"32795","0.12444197"
"32796","0.12444961"
"32797","0.12444197"
"32798","0.12444961"
"32799","0.124457255"
"32800","0.1244649"
"32801","0.12447254"
"32802","0.12448019"
"32803","0.12448783"
"32804","0.12449548"
"32805","0.12450312"
"32806","0.124510765"
"32807","0.12451841"
"32808","0.12452605"
"32809","0.1245337"
"32810","0.12454134"
"32811","0.12454899"
"32812","0.12455663"
"32813","0.12454899"
"32814","0.12454134"
"32815","0.12454899"
"32816","0.12455663"
"32817","0.12454899"
"32818","0.12455663"
"32819","0.124564275"
"32820","0.12457192"
"32821","0.124564275"
"32822","0.12457192"
"32823","0.124579564"
"32824","0.12457192"
"32825","0.124579564"
"32826","0.12458721"
"32827","0.124579564"
"32828","0.12458721"
"32829","0.12459485"
"32830","0.12458721"
"32831","0.12459485"
"32832","0.1246025"
"32833","0.12459485"
"32834","0.1246025"
"32835","0.12461014"
"32836","0.124617785"
"32837","0.12462543"
"32838","0.124633074"
"32839","0.12464072"
"32840","0.124633074"
"32841","0.12464072"
"32842","0.12464836"
"32843","0.12465601"
"32844","0.12466365"
"32845","0.124671295"
"32846","0.12467894"
"32847","0.124686584"
"32848","0.12469423"
"32849","0.124686584"
"32850","0.12469423"
"32851","0.124686584"
"32852","0.12469423"
"32853","0.12470187"
"32854","0.12470952"
"32855","0.12471716"
"32856","0.124724805"
"32857","0.12471716"
"32858","0.124724805"
"32859","0.12473245"
"32860","0.124740094"
"32861","0.12473245"
"32862","0.124740094"
"32863","0.12473245"
"32864","0.124740094"
"32865","0.12474774"
"32866","0.12475538"
"32867","0.12476303"
"32868","0.12477067"
"32869","0.124778315"
"32870","0.12477067"
"32871","0.124778315"
"32872","0.12478596"
"32873","0.124793604"
"32874","0.12478596"
"32875","0.124793604"
"32876","0.12480125"
"32877","0.12480889"
"32878","0.12481654"
"32879","0.12482418"
"32880","0.124831825"
"32881","0.12483947"
"32882","0.124831825"
"32883","0.12482418"
"32884","0.124831825"
"32885","0.12483947"
"32886","0.124847114"
"32887","0.12485476"
"32888","0.124847114"
"32889","0.12483947"
"32890","0.124847114"
"32891","0.12483947"
"32892","0.124847114"
"32893","0.12483947"
"32894","0.124847114"
"32895","0.12485476"
"32896","0.124847114"
"32897","0.12485476"
"32898","0.1248624"
"32899","0.12485476"
"32900","0.1248624"
"32901","0.12487005"
"32902","0.1248624"
"32903","0.12487005"
"32904","0.12487769"
"32905","0.124885336"
"32906","0.12489298"
"32907","0.124900624"
"32908","0.12490827"
"32909","0.12491591"
"32910","0.12492356"
"32911","0.1249312"
"32912","0.12492356"
"32913","0.1249312"
"32914","0.12492356"
"32915","0.1249312"
"32916","0.124938846"
"32917","0.1249312"
"32918","0.124938846"
"32919","0.1249312"
"32920","0.124938846"
"32921","0.12494649"
"32922","0.124954134"
"32923","0.12496178"
"32924","0.12496942"
"32925","0.12497707"
"32926","0.12498471"
"32927","0.124992356"
"32928","0.12498471"
"32929","0.124992356"
"32930","0.125"
"32931","0.124992356"
"32932","0.125"
"32933","0.12500764"
"32934","0.12501529"
"32935","0.12500764"
"32936","0.125"
"32937","0.12500764"
"32938","0.12501529"
"32939","0.12502293"
"32940","0.12501529"
"32941","0.12500764"
"32942","0.12501529"
"32943","0.12502293"
"32944","0.12501529"
"32945","0.12502293"
"32946","0.12503058"
"32947","0.12503822"
"32948","0.12504587"
"32949","0.12503822"
"32950","0.12503058"
"32951","0.12502293"
"32952","0.12503058"
"32953","0.12502293"
"32954","0.12503058"
"32955","0.12503822"
"32956","0.12504587"
"32957","0.12505351"
"32958","0.12504587"
"32959","0.12505351"
"32960","0.12506115"
"32961","0.1250688"
"32962","0.12506115"
"32963","0.1250688"
"32964","0.12506115"
"32965","0.1250688"
"32966","0.12507644"
"32967","0.12508409"
"32968","0.12509173"
"32969","0.12509938"
"32970","0.12510702"
"32971","0.12509938"
"32972","0.12510702"
"32973","0.12509938"
"32974","0.12510702"
"32975","0.12511466"
"32976","0.12512231"
"32977","0.12511466"
"32978","0.12512231"
"32979","0.12512995"
"32980","0.1251376"
"32981","0.12512995"
"32982","0.1251376"
"32983","0.12514524"
"32984","0.12515289"
"32985","0.12516053"
"32986","0.12516817"
"32987","0.12517582"
"32988","0.12518346"
"32989","0.12517582"
"32990","0.12516817"
"32991","0.12517582"
"32992","0.12516817"
"32993","0.12517582"
"32994","0.12518346"
"32995","0.1251911"
"32996","0.12519875"
"32997","0.1252064"
"32998","0.12521404"
"32999","0.12522168"
"33000","0.12522933"
"33001","0.12523697"
"33002","0.12522933"
"33003","0.12522168"
"33004","0.12522933"
"33005","0.12523697"
"33006","0.12524462"
"33007","0.12525226"
"33008","0.12524462"
"33009","0.12525226"
"33010","0.1252599"
"33011","0.12525226"
"33012","0.1252599"
"33013","0.12526755"
"33014","0.1252599"
"33015","0.12525226"
"33016","0.1252599"
"33017","0.12525226"
"33018","0.12524462"
"33019","0.12523697"
"33020","0.12524462"
"33021","0.12525226"
"33022","0.1252599"
"33023","0.12526755"
"33024","0.1252752"
"33025","0.12526755"
"33026","0.1252752"
"33027","0.12526755"
"33028","0.1252599"
"33029","0.12525226"
"33030","0.1252599"
"33031","0.12526755"
"33032","0.1252752"
"33033","0.12526755"
"33034","0.1252752"
"33035","0.12526755"
"33036","0.1252599"
"33037","0.12526755"
"33038","0.1252752"
"33039","0.12526755"
"33040","0.1252752"
"33041","0.12526755"
"33042","0.1252752"
"33043","0.12528284"
"33044","0.12529048"
"33045","0.12528284"
"33046","0.12529048"
"33047","0.12529813"
"33048","0.12529048"
"33049","0.12529813"
"33050","0.12530577"
"33051","0.12531342"
"33052","0.12532106"
"33053","0.1253287"
"33054","0.12533635"
"33055","0.1253287"
"33056","0.12532106"
"33057","0.1253287"
"33058","0.12533635"
"33059","0.125344"
"33060","0.12535164"
"33061","0.12535928"
"33062","0.12536693"
"33063","0.12535928"
"33064","0.12536693"
"33065","0.12537457"
"33066","0.12536693"
"33067","0.12537457"
"33068","0.12536693"
"33069","0.12537457"
"33070","0.12536693"
"33071","0.12537457"
"33072","0.12538221"
"33073","0.12538986"
"33074","0.1253975"
"33075","0.12540515"
"33076","0.12541279"
"33077","0.12542044"
"33078","0.12542808"
"33079","0.12543572"
"33080","0.12542808"
"33081","0.12543572"
"33082","0.12544337"
"33083","0.12543572"
"33084","0.12544337"
"33085","0.12545101"
"33086","0.12545866"
"33087","0.1254663"
"33088","0.12547395"
"33089","0.12548159"
"33090","0.12548923"
"33091","0.12549688"
"33092","0.12548923"
"33093","0.12549688"
"33094","0.12548923"
"33095","0.12549688"
"33096","0.12550452"
"33097","0.12551217"
"33098","0.12550452"
"33099","0.12551217"
"33100","0.12550452"
"33101","0.12551217"
"33102","0.12551981"
"33103","0.12551217"
"33104","0.12551981"
"33105","0.12552746"
"33106","0.12551981"
"33107","0.12552746"
"33108","0.12551981"
"33109","0.12551217"
"33110","0.12551981"
"33111","0.12552746"
"33112","0.1255351"
"33113","0.12554274"
"33114","0.12555039"
"33115","0.12555803"
"33116","0.12555039"
"33117","0.12555803"
"33118","0.12555039"
"33119","0.12554274"
"33120","0.12555039"
"33121","0.12554274"
"33122","0.12555039"
"33123","0.12554274"
"33124","0.12555039"
"33125","0.12555803"
"33126","0.12556568"
"33127","0.12557332"
"33128","0.12558097"
"33129","0.12558861"
"33130","0.12558097"
"33131","0.12558861"
"33132","0.12559626"
"33133","0.1256039"
"33134","0.12559626"
"33135","0.1256039"
"33136","0.12561154"
"33137","0.12561919"
"33138","0.12562683"
"33139","0.12563448"
"33140","0.12564212"
"33141","0.12564977"
"33142","0.12565741"
"33143","0.12566505"
"33144","0.1256727"
"33145","0.12568034"
"33146","0.12568799"
"33147","0.12569563"
"33148","0.12570328"
"33149","0.12569563"
"33150","0.12570328"
"33151","0.12571092"
"33152","0.12571856"
"33153","0.12572621"
"33154","0.12573385"
"33155","0.12572621"
"33156","0.12573385"
"33157","0.1257415"
"33158","0.12574914"
"33159","0.12575679"
"33160","0.12574914"
"33161","0.12575679"
"33162","0.12576443"
"33163","0.12575679"
"33164","0.12576443"
"33165","0.12577207"
"33166","0.12577972"
"33167","0.12577207"
"33168","0.12577972"
"33169","0.12578736"
"33170","0.125795"
"33171","0.12580265"
"33172","0.125795"
"33173","0.12580265"
"33174","0.1258103"
"33175","0.12581794"
"33176","0.12582558"
"33177","0.12583323"
"33178","0.12582558"
"33179","0.12583323"
"33180","0.12584087"
"33181","0.12584852"
"33182","0.12585616"
"33183","0.1258638"
"33184","0.12587145"
"33185","0.1258791"
"33186","0.12588674"
"33187","0.12589438"
"33188","0.12588674"
"33189","0.12589438"
"33190","0.12588674"
"33191","0.12589438"
"33192","0.12588674"
"33193","0.12589438"
"33194","0.12590203"
"33195","0.12590967"
"33196","0.12590203"
"33197","0.12590967"
"33198","0.12591732"
"33199","0.12592496"
"33200","0.12591732"
"33201","0.12590967"
"33202","0.12591732"
"33203","0.12592496"
"33204","0.1259326"
"33205","0.12594025"
"33206","0.1259479"
"33207","0.12595554"
"33208","0.12596318"
"33209","0.12595554"
"33210","0.1259479"
"33211","0.12595554"
"33212","0.12596318"
"33213","0.12595554"
"33214","0.1259479"
"33215","0.12594025"
"33216","0.1259479"
"33217","0.12595554"
"33218","0.12596318"
"33219","0.12597083"
"33220","0.12596318"
"33221","0.12595554"
"33222","0.12596318"
"33223","0.12597083"
"33224","0.12597847"
"33225","0.12598611"
"33226","0.12599376"
"33227","0.1260014"
"33228","0.12599376"
"33229","0.12598611"
"33230","0.12599376"
"33231","0.1260014"
"33232","0.12599376"
"33233","0.12598611"
"33234","0.12599376"
"33235","0.1260014"
"33236","0.12600905"
"33237","0.12601669"
"33238","0.12600905"
"33239","0.1260014"
"33240","0.12599376"
"33241","0.1260014"
"33242","0.12600905"
"33243","0.12601669"
"33244","0.12600905"
"33245","0.12601669"
"33246","0.12600905"
"33247","0.1260014"
"33248","0.12600905"
"33249","0.12601669"
"33250","0.12600905"
"33251","0.12601669"
"33252","0.12602434"
"33253","0.12603198"
"33254","0.12603962"
"33255","0.12604727"
"33256","0.12605491"
"33257","0.12604727"
"33258","0.12605491"
"33259","0.12606256"
"33260","0.1260702"
"33261","0.12607785"
"33262","0.1260702"
"33263","0.12607785"
"33264","0.12608549"
"33265","0.12609313"
"33266","0.12610078"
"33267","0.12610842"
"33268","0.12610078"
"33269","0.12610842"
"33270","0.12611607"
"33271","0.12612371"
"33272","0.12613136"
"33273","0.126139"
"33274","0.12614664"
"33275","0.12615429"
"33276","0.12614664"
"33277","0.12615429"
"33278","0.12616193"
"33279","0.12616958"
"33280","0.12617722"
"33281","0.12618487"
"33282","0.12619251"
"33283","0.12620015"
"33284","0.1262078"
"33285","0.12621544"
"33286","0.12622309"
"33287","0.12623073"
"33288","0.12623838"
"33289","0.12624602"
"33290","0.12623838"
"33291","0.12624602"
"33292","0.12623838"
"33293","0.12623073"
"33294","0.12623838"
"33295","0.12624602"
"33296","0.12625366"
"33297","0.12626131"
"33298","0.12626895"
"33299","0.1262766"
"33300","0.12628424"
"33301","0.12629189"
"33302","0.12629953"
"33303","0.12630717"
"33304","0.12631482"
"33305","0.12632246"
"33306","0.1263301"
"33307","0.12633775"
"33308","0.1263454"
"33309","0.12635304"
"33310","0.1263454"
"33311","0.12635304"
"33312","0.12636068"
"33313","0.12636833"
"33314","0.12637597"
"33315","0.12638362"
"33316","0.12639126"
"33317","0.1263989"
"33318","0.12640655"
"33319","0.1264142"
"33320","0.12642184"
"33321","0.1264142"
"33322","0.12642184"
"33323","0.12642948"
"33324","0.12643713"
"33325","0.12644477"
"33326","0.12645242"
"33327","0.12646006"
"33328","0.1264677"
"33329","0.12647535"
"33330","0.126483"
"33331","0.12647535"
"33332","0.1264677"
"33333","0.12647535"
"33334","0.126483"
"33335","0.12649064"
"33336","0.126483"
"33337","0.12649064"
"33338","0.126483"
"33339","0.12649064"
"33340","0.12649828"
"33341","0.12650593"
"33342","0.12651357"
"33343","0.12652121"
"33344","0.12652886"
"33345","0.1265365"
"33346","0.12654415"
"33347","0.12655179"
"33348","0.12655944"
"33349","0.12656708"
"33350","0.12657472"
"33351","0.12656708"
"33352","0.12655944"
"33353","0.12655179"
"33354","0.12654415"
"33355","0.1265365"
"33356","0.12654415"
"33357","0.12655179"
"33358","0.12655944"
"33359","0.12656708"
"33360","0.12657472"
"33361","0.12658237"
"33362","0.12659001"
"33363","0.12659766"
"33364","0.1266053"
"33365","0.12661295"
"33366","0.12662059"
"33367","0.12662823"
"33368","0.12662059"
"33369","0.12662823"
"33370","0.12662059"
"33371","0.12662823"
"33372","0.12663588"
"33373","0.12664352"
"33374","0.12665117"
"33375","0.12665881"
"33376","0.12665117"
"33377","0.12664352"
"33378","0.12665117"
"33379","0.12664352"
"33380","0.12665117"
"33381","0.12664352"
"33382","0.12665117"
"33383","0.12665881"
"33384","0.12666646"
"33385","0.1266741"
"33386","0.12668175"
"33387","0.12668939"
"33388","0.12669703"
"33389","0.12670468"
"33390","0.12671232"
"33391","0.12671997"
"33392","0.12672761"
"33393","0.12673526"
"33394","0.1267429"
"33395","0.12675054"
"33396","0.1267429"
"33397","0.12675054"
"33398","0.12675819"
"33399","0.12676583"
"33400","0.12677348"
"33401","0.12678112"
"33402","0.12678877"
"33403","0.12679641"
"33404","0.12680405"
"33405","0.1268117"
"33406","0.12681934"
"33407","0.12682699"
"33408","0.12683463"
"33409","0.12684228"
"33410","0.12684992"
"33411","0.12685756"
"33412","0.12686521"
"33413","0.12687285"
"33414","0.1268805"
"33415","0.12688814"
"33416","0.12689579"
"33417","0.12690343"
"33418","0.12691107"
"33419","0.12691872"
"33420","0.12692636"
"33421","0.126934"
"33422","0.12692636"
"33423","0.126934"
"33424","0.12694165"
"33425","0.1269493"
"33426","0.12695695"
"33427","0.1269646"
"33428","0.12697224"
"33429","0.12697989"
"33430","0.12698753"
"33431","0.12699518"
"33432","0.12700282"
"33433","0.12701046"
"33434","0.12701811"
"33435","0.12702575"
"33436","0.1270334"
"33437","0.12702575"
"33438","0.1270334"
"33439","0.12704104"
"33440","0.12704869"
"33441","0.12704104"
"33442","0.1270334"
"33443","0.12704104"
"33444","0.12704869"
"33445","0.12705633"
"33446","0.12706397"
"33447","0.12707162"
"33448","0.12707926"
"33449","0.12708691"
"33450","0.12709455"
"33451","0.1271022"
"33452","0.12709455"
"33453","0.1271022"
"33454","0.12710984"
"33455","0.12711748"
"33456","0.12710984"
"33457","0.12711748"
"33458","0.12712513"
"33459","0.12713277"
"33460","0.12714042"
"33461","0.12713277"
"33462","0.12712513"
